CustomerKey,Predicted_CLV,CLV_Score
13743,2185.3666976485906,71
13744,2133.82428747389,66
13745,5271.530274424263,91
13746,2283.327792146787,76
13747,2176.8485616847315,70
13748,59.498370840304105,25
13749,17.81023242887078,8
13750,59.498370840304105,25
13751,251.66184383519624,42
13752,16.364597805162774,1
13753,66.16549756512899,32
13754,59.451603213520904,24
13755,66.53378912351239,34
13756,306.4606215964209,46
13757,65.4895565740005,29
13758,251.66184383519624,42
13759,430.22989147245966,52
13760,251.66184383519624,42
13761,59.498370840304105,25
13762,251.66184383519624,42
13763,16.364597805162774,1
13764,66.03366428089133,31
13765,241513.14860756256,99
13766,2133.82428747389,66
13767,241513.14860756256,99
13768,4801.116459895735,84
13769,241513.14860756256,99
13770,5902.976325621288,93
13771,5902.976325621288,93
13772,4636.099546189082,82
13773,65.4895565740005,29
13774,5112.180211963722,91
13775,66.16549756512899,32
13776,68.83884226958294,38
13777,241513.14860756256,99
13778,4918.174470503444,88
13779,2278.5147292961287,76
13780,59.451603213520904,24
13781,306.4606215964209,46
13782,5902.976325621288,93
13783,5104.600354419864,90
13784,5067.799532564514,89
13785,306.4606215964209,46
13786,16.364597805162774,1
13787,59.498370840304105,25
13788,259.1898489603553,44
13789,4918.174470503444,88
13790,4918.174470503444,88
13791,251.16595874585477,41
13792,241513.14860756256,99
13793,2133.82428747389,66
13794,241513.14860756256,99
13795,4918.174470503444,88
13796,16.98212616944578,6
13797,16.756233268864186,3
13798,251.66184383519624,42
13799,2176.8485616847315,70
13800,2188.484421778888,71
13801,2188.484421778888,71
13802,70.32081957997784,39
13803,432.74051314704747,53
13804,16.756233268864186,3
13805,17.81023242887078,8
13806,2278.5147292961287,76
13807,4918.174470503444,88
13808,4870.716448681806,86
13809,417.20963671463846,50
13810,66.16549756512899,32
13811,2188.484421778888,71
13812,2188.484421778888,71
13813,66.03366428089133,31
13814,322.9665705697751,47
13815,259.1898489603553,44
13816,251.16595874585477,41
13817,17.81023242887078,8
13818,59.60994272490426,26
13819,17.81023242887078,8
13820,4636.099546189082,82
13821,6186.2008020651365,97
13822,5902.976325621288,93
13823,5902.976325621288,93
13824,16.98212616944578,6
13825,16.364597805162774,1
13826,66.47859855585776,33
13827,16.364597805162774,1
13828,439.5500481555875,54
13829,4870.716448681806,86
13830,251.66184383519624,42
13831,16.90122030112245,5
13832,16.90122030112245,5
13833,365.8531575146115,48
13834,16.98212616944578,6
13835,32.09649380925385,19
13836,4870.716448681806,86
13837,66.47859855585776,33
13838,251.66184383519624,42
13839,2188.484421778888,71
13840,2340.9769215465585,78
13841,4801.116459895735,84
13842,4870.716448681806,86
13843,16.90122030112245,5
13844,4805.35473180052,85
13845,4801.116459895735,84
13846,4895.084655557419,87
13847,5104.600354419864,90
13848,68.83884226958294,38
13849,2176.8485616847315,70
13850,59.498370840304105,25
13851,2142.8790356608292,67
13852,2190.5617960684713,72
13853,2190.5617960684713,72
13854,2176.8485616847315,70
13855,2283.327792146787,76
13856,2176.8485616847315,70
13857,66.53378912351239,34
13858,67.67752604691813,37
13859,16.756233268864186,3
13860,251.66184383519624,42
13861,16.364597805162774,1
13862,2133.82428747389,66
13863,63.26677103981522,28
13864,17.81023242887078,8
13865,4870.716448681806,86
13866,6051.942362455393,95
13867,59.498370840304105,25
13868,16.90122030112245,5
13869,16.98212616944578,6
13870,4918.174470503444,88
13871,2283.327792146787,76
13872,692.6382271746655,60
13873,4805.35473180052,85
13874,63.26677103981522,28
13875,16.756233268864186,3
13876,16.364597805162774,1
13877,2176.8485616847315,70
13878,2245.6269238282543,74
13879,16.364597805162774,1
13880,63.26677103981522,28
13881,63.26677103981522,28
13882,5271.530274424263,91
13883,2133.82428747389,66
13884,2283.327792146787,76
13885,6051.942362455393,95
13886,4805.35473180052,85
13887,4685.6063985332285,83
13888,16.98212616944578,6
13889,2283.327792146787,76
13890,2176.8485616847315,70
13891,59.498370840304105,25
13892,2133.82428747389,66
13893,17.81023242887078,8
13894,6051.942362455393,95
13895,4870.716448681806,86
13896,4870.716448681806,86
13897,4805.35473180052,85
13898,6051.942362455393,95
13899,16.90122030112245,5
13900,17.81023242887078,8
13901,66.95792379003319,36
13902,16.364597805162774,1
13903,4805.35473180052,85
13904,4685.6063985332285,83
13905,4870.716448681806,86
13906,2133.82428747389,66
13907,4805.35473180052,85
13908,6186.2008020651365,97
13909,6186.2008020651365,97
13910,6051.942362455393,95
13911,4870.716448681806,86
13912,4870.716448681806,86
13913,432.74051314704747,53
13914,59.498370840304105,25
13915,2176.8485616847315,70
13916,2190.5617960684713,72
13917,5271.530274424263,91
13918,2085.6105810796203,64
13919,59.451603213520904,24
13920,259.1898489603553,44
13921,62.672034649655096,27
13922,62.672034649655096,27
13923,59.60994272490426,26
13924,17.81023242887078,8
13925,2133.82428747389,66
13926,59.498370840304105,25
13927,2133.82428747389,66
13928,59.451603213520904,24
13929,59.451603213520904,24
13930,439.5500481555875,54
13931,16.364597805162774,1
13932,16.98212616944578,6
13933,59.60994272490426,26
13934,16.756233268864186,3
13935,59.60994272490426,26
13936,259.1898489603553,44
13937,63.26677103981522,28
13938,2283.327792146787,76
13939,2283.327792146787,76
13940,63.26677103981522,28
13941,251.66184383519624,42
13942,59.60994272490426,26
13943,32.09649380925385,19
13944,251.66184383519624,42
13945,59.60994272490426,26
13946,16.756233268864186,3
13947,6051.942362455393,95
13948,4870.716448681806,86
13949,4870.716448681806,86
13950,16.98212616944578,6
13951,62.672034649655096,27
13952,69.07882020102264,38
13953,241513.14860756256,99
13954,391.8450865691347,49
13955,241513.14860756256,99
13956,69.07882020102264,38
13957,241513.14860756256,99
13958,241513.14860756256,99
13959,241513.14860756256,99
13960,241513.14860756256,99
13961,251.66184383519624,42
13962,73.51610660803824,40
13963,251.66184383519624,42
13964,241513.14860756256,99
13965,241513.14860756256,99
13966,241513.14860756256,99
13967,241513.14860756256,99
13968,241513.14860756256,99
13969,66.16549756512899,32
13970,241513.14860756256,99
13971,241513.14860756256,99
13972,66.16549756512899,32
13973,241513.14860756256,99
13974,241513.14860756256,99
13975,241513.14860756256,99
13976,4805.35473180052,85
13977,6051.942362455393,95
13978,6051.942362455393,95
13979,4918.174470503444,88
13980,59.498370840304105,25
13981,251.16595874585477,41
13982,62.672034649655096,27
13983,251.16595874585477,41
13984,4918.174470503444,88
13985,17.81023242887078,8
13986,2176.8485616847315,70
13987,2190.5617960684713,72
13988,259.1898489603553,44
13989,59.60994272490426,26
13990,2176.8485616847315,70
13991,62.672034649655096,27
13992,2176.8485616847315,70
13993,2133.82428747389,66
13994,5104.600354419864,90
13995,66.16549756512899,32
13996,65.68867822998614,30
13997,241513.14860756256,99
13998,259.1898489603553,44
13999,4685.6063985332285,83
14000,65.4895565740005,29
14001,432.74051314704747,53
14002,59.60994272490426,26
14003,2382.6756493811304,79
14004,63.26677103981522,28
14005,6051.942362455393,95
14006,4685.6063985332285,83
14007,3752.343602891325,81
14008,65.4895565740005,29
14009,66.47859855585776,33
14010,5112.180211963722,91
14011,5112.180211963722,91
14012,241513.14860756256,99
14013,251.66184383519624,42
14014,66.47859855585776,33
14015,62.672034649655096,27
14016,251.16595874585477,41
14017,2176.8485616847315,70
14018,69.07882020102264,38
14019,66.16549756512899,32
14020,241513.14860756256,99
14021,17.81023242887078,8
14022,2382.6756493811304,79
14023,2245.6269238282543,74
14024,2283.327792146787,76
14025,2085.6105810796203,64
14026,2108.017343024906,65
14027,16.364597805162774,1
14028,67.67752604691813,37
14029,59.451603213520904,24
14030,241513.14860756256,99
14031,241513.14860756256,99
14032,241513.14860756256,99
14033,241513.14860756256,99
14034,251.66184383519624,42
14035,65.4895565740005,29
14036,2133.82428747389,66
14037,2278.5147292961287,76
14038,241513.14860756256,99
14039,241513.14860756256,99
14040,17.81023242887078,8
14041,6186.2008020651365,97
14042,16.756233268864186,3
14043,59.60994272490426,26
14044,4870.716448681806,86
14045,241513.14860756256,99
14046,6186.2008020651365,97
14047,6186.2008020651365,97
14048,241513.14860756256,99
14049,241513.14860756256,99
14050,6186.2008020651365,97
14051,6186.2008020651365,97
14052,65.68867822998614,30
14053,68.83884226958294,38
14054,251.66184383519624,42
14055,241513.14860756256,99
14056,294.2587246207153,45
14057,294.2587246207153,45
14058,6186.2008020651365,97
14059,306.4606215964209,46
14060,439.5500481555875,54
14061,68.83884226958294,38
14062,6186.2008020651365,97
14063,6186.2008020651365,97
14064,6186.2008020651365,97
14065,5104.600354419864,90
14066,6186.2008020651365,97
14067,417.7644991694826,51
14068,65.4895565740005,29
14069,251.66184383519624,42
14070,5104.600354419864,90
14071,6186.2008020651365,97
14072,63.26677103981522,28
14073,259.1898489603553,44
14074,66.95792379003319,36
14075,59.498370840304105,25
14076,59.498370840304105,25
14077,259.1898489603553,44
14078,692.6382271746655,60
14079,251.66184383519624,42
14080,2176.8485616847315,70
14081,4918.174470503444,88
14082,16.756233268864186,3
14083,2133.82428747389,66
14084,251.16595874585477,41
14085,30.070077822935765,18
14086,73.51610660803824,40
14087,251.16595874585477,41
14088,2188.484421778888,71
14089,2236.4719314349722,73
14090,59.498370840304105,25
14091,251.16595874585477,41
14092,63.26677103981522,28
14093,16.364597805162774,1
14094,17.81023242887078,8
14095,2176.8485616847315,70
14096,251.66184383519624,42
14097,63.26677103981522,28
14098,2176.8485616847315,70
14099,251.16595874585477,41
14100,251.66184383519624,42
14101,6186.2008020651365,97
14102,6186.2008020651365,97
14103,6186.2008020651365,97
14104,2176.8485616847315,70
14105,2176.8485616847315,70
14106,2278.5147292961287,76
14107,430.22989147245966,52
14108,692.6382271746655,60
14109,2144.2044512174734,69
14110,417.20963671463846,50
14111,63.26677103981522,28
14112,6051.942362455393,95
14113,17.81023242887078,8
14114,59.451603213520904,24
14115,4805.35473180052,85
14116,4805.35473180052,85
14117,4870.716448681806,86
14118,4801.116459895735,84
14119,259.1898489603553,44
14120,6051.942362455393,95
14121,4870.716448681806,86
14122,17.81023242887078,8
14123,65.4895565740005,29
14124,62.672034649655096,27
14125,3752.343602891325,81
14126,251.66184383519624,42
14127,5112.180211963722,91
14128,5271.530274424263,91
14129,3752.343602891325,81
14130,6051.942362455393,95
14131,4918.174470503444,88
14132,4805.35473180052,85
14133,4870.716448681806,86
14134,4870.716448681806,86
14135,66.95792379003319,36
14136,65.68867822998614,30
14137,4805.35473180052,85
14138,6051.942362455393,95
14139,4805.35473180052,85
14140,4805.35473180052,85
14141,6186.2008020651365,97
14142,16.98212616944578,6
14143,251.66184383519624,42
14144,62.672034649655096,27
14145,16.90122030112245,5
14146,5902.976325621288,93
14147,4895.084655557419,87
14148,5104.600354419864,90
14149,4895.084655557419,87
14150,5902.976325621288,93
14151,63.26677103981522,28
14152,63.26677103981522,28
14153,66.95792379003319,36
14154,2646.8256009945508,80
14155,4636.099546189082,82
14156,259.1898489603553,44
14157,4801.116459895735,84
14158,5902.976325621288,93
14159,4801.116459895735,84
14160,5902.976325621288,93
14161,5902.976325621288,93
14162,241513.14860756256,99
14163,241513.14860756256,99
14164,241513.14860756256,99
14165,4801.116459895735,84
14166,59.60994272490426,26
14167,5104.600354419864,90
14168,66.53378912351239,34
14169,2329.276047851187,77
14170,5104.600354419864,90
14171,241513.14860756256,99
14172,72.74428288581213,39
14173,30.070077822935765,18
14174,30.01509708547975,17
14175,251.66184383519624,42
14176,417.20963671463846,50
14177,66.53378912351239,34
14178,66.16549756512899,32
14179,66.16549756512899,32
14180,17.81023242887078,8
14181,6051.942362455393,95
14182,16.364597805162774,1
14183,6186.2008020651365,97
14184,251.16595874585477,41
14185,6186.2008020651365,97
14186,6186.2008020651365,97
14187,16.756233268864186,3
14188,16.364597805162774,1
14189,4870.716448681806,86
14190,16.364597805162774,1
14191,6186.2008020651365,97
14192,6186.2008020651365,97
14193,17.81023242887078,8
14194,259.1898489603553,44
14195,6186.2008020651365,97
14196,251.66184383519624,42
14197,439.5500481555875,54
14198,6051.942362455393,95
14199,251.16595874585477,41
14200,5902.976325621288,93
14201,16.98212616944578,6
14202,17.81023242887078,8
14203,6186.2008020651365,97
14204,66.03366428089133,31
14205,16.90122030112245,5
14206,365.8531575146115,48
14207,6051.942362455393,95
14208,251.16595874585477,41
14209,391.8450865691347,49
14210,6186.2008020651365,97
14211,6186.2008020651365,97
14212,65.68867822998614,30
14213,69.07882020102264,38
14214,6186.2008020651365,97
14215,6186.2008020651365,97
14216,6186.2008020651365,97
14217,306.4606215964209,46
14218,6186.2008020651365,97
14219,6186.2008020651365,97
14220,6186.2008020651365,97
14221,67.67752604691813,37
14222,66.53378912351239,34
14223,306.4606215964209,46
14224,6186.2008020651365,97
14225,6186.2008020651365,97
14226,6186.2008020651365,97
14227,294.2587246207153,45
14228,59.451603213520904,24
14229,62.672034649655096,27
14230,5902.976325621288,93
14231,65.4895565740005,29
14232,66.95792379003319,36
14233,65.4895565740005,29
14234,5902.976325621288,93
14235,5902.976325621288,93
14236,5902.976325621288,93
14237,70.79579325343481,39
14238,5902.976325621288,93
14239,4685.6063985332285,83
14240,6051.942362455393,95
14241,65.4895565740005,29
14242,4870.716448681806,86
14243,59.60994272490426,26
14244,251.66184383519624,42
14245,59.60994272490426,26
14246,59.60994272490426,26
14247,66.16549756512899,32
14248,62.672034649655096,27
14249,380.1980519613442,48
14250,16.364597805162774,1
14251,62.672034649655096,27
14252,365.8531575146115,48
14253,6051.942362455393,95
14254,66.95792379003319,36
14255,4870.716448681806,86
14256,4805.35473180052,85
14257,63.26677103981522,28
14258,66.16549756512899,32
14259,5104.600354419864,90
14260,6186.2008020651365,97
14261,5902.976325621288,93
14262,241513.14860756256,99
14263,241513.14860756256,99
14264,6186.2008020651365,97
14265,251.66184383519624,42
14266,59.60994272490426,26
14267,2142.8790356608292,67
14268,2254.5735138286072,75
14269,62.672034649655096,27
14270,2236.4719314349722,73
14271,16.90122030112245,5
14272,2382.6756493811304,79
14273,63.26677103981522,28
14274,251.66184383519624,42
14275,5902.976325621288,93
14276,6186.2008020651365,97
14277,6186.2008020651365,97
14278,251.16595874585477,41
14279,5902.976325621288,93
14280,59.498370840304105,25
14281,6186.2008020651365,97
14282,251.66184383519624,42
14283,2188.484421778888,71
14284,1981.5967945438208,63
14285,2188.484421778888,71
14286,6186.2008020651365,97
14287,5104.600354419864,90
14288,4870.716448681806,86
14289,6051.942362455393,95
14290,4870.716448681806,86
14291,251.16595874585477,41
14292,4870.716448681806,86
14293,63.26677103981522,28
14294,66.95792379003319,36
14295,59.498370840304105,25
14296,65.68867822998614,30
14297,4870.716448681806,86
14298,6051.942362455393,95
14299,4895.084655557419,87
14300,5902.976325621288,93
14301,4801.116459895735,84
14302,6186.2008020651365,97
14303,5902.976325621288,93
14304,4801.116459895735,84
14305,5902.976325621288,93
14306,5902.976325621288,93
14307,251.16595874585477,41
14308,6186.2008020651365,97
14309,439.5500481555875,54
14310,6186.2008020651365,97
14311,251.16595874585477,41
14312,417.7644991694826,51
14313,251.66184383519624,42
14314,251.16595874585477,41
14315,259.1898489603553,44
14316,5902.976325621288,93
14317,69.07882020102264,38
14318,251.16595874585477,41
14319,251.66184383519624,42
14320,259.1898489603553,44
14321,66.16549756512899,32
14322,4895.084655557419,87
14323,5902.976325621288,93
14324,5104.600354419864,90
14325,5902.976325621288,93
14326,5902.976325621288,93
14327,30.638638806981795,18
14328,259.1898489603553,44
14329,68.83884226958294,38
14330,417.20963671463846,50
14331,62.672034649655096,27
14332,251.16595874585477,41
14333,66.16549756512899,32
14334,2236.4719314349722,73
14335,2188.484421778888,71
14336,2236.4719314349722,73
14337,2278.5147292961287,76
14338,306.4606215964209,46
14339,68.83884226958294,38
14340,16.756233268864186,3
14341,251.66184383519624,42
14342,2188.484421778888,71
14343,2188.484421778888,71
14344,251.66184383519624,42
14345,241513.14860756256,99
14346,4824.976084643188,85
14347,2340.9769215465585,78
14348,2646.8256009945508,80
14349,63.26677103981522,28
14350,69.07882020102264,38
14351,59.60994272490426,26
14352,63.26677103981522,28
14353,322.9665705697751,47
14354,2254.5735138286072,75
14355,2188.484421778888,71
14356,4870.716448681806,86
14357,6051.942362455393,95
14358,67.67752604691813,37
14359,259.1898489603553,44
14360,62.672034649655096,27
14361,365.8531575146115,48
14362,2236.4719314349722,73
14363,251.66184383519624,42
14364,2236.4719314349722,73
14365,2188.484421778888,71
14366,2236.4719314349722,73
14367,2188.484421778888,71
14368,59.451603213520904,24
14369,59.498370840304105,25
14370,251.16595874585477,41
14371,251.66184383519624,42
14372,17.81023242887078,8
14373,59.498370840304105,25
14374,6051.942362455393,95
14375,17.81023242887078,8
14376,63.26677103981522,28
14377,4685.6063985332285,83
14378,2278.5147292961287,76
14379,2236.4719314349722,73
14380,4805.35473180052,85
14381,4805.35473180052,85
14382,6051.942362455393,95
14383,63.26677103981522,28
14384,439.5500481555875,54
14385,2188.484421778888,71
14386,2278.5147292961287,76
14387,417.20963671463846,50
14388,66.95792379003319,36
14389,16.98212616944578,6
14390,16.98212616944578,6
14391,16.98212616944578,6
14392,4853.1589474624325,86
14393,16.98212616944578,6
14394,5104.600354419864,90
14395,439.5500481555875,54
14396,65.4895565740005,29
14397,16.756233268864186,3
14398,2188.484421778888,71
14399,16.90122030112245,5
14400,6186.2008020651365,97
14401,30.070077822935765,18
14402,16.756233268864186,3
14403,16.756233268864186,3
14404,16.90122030112245,5
14405,66.47859855585776,33
14406,2278.5147292961287,76
14407,66.16549756512899,32
14408,66.16549756512899,32
14409,59.498370840304105,25
14410,59.451603213520904,24
14411,5104.600354419864,90
14412,4685.6063985332285,83
14413,2236.4719314349722,73
14414,2278.5147292961287,76
14415,1981.5967945438208,63
14416,642.0271396724992,59
14417,2236.4719314349722,73
14418,2188.484421778888,71
14419,5104.600354419864,90
14420,4685.6063985332285,83
14421,6186.2008020651365,97
14422,30.01509708547975,17
14423,306.4606215964209,46
14424,5902.976325621288,93
14425,6051.942362455393,95
14426,6051.942362455393,95
14427,6186.2008020651365,97
14428,6186.2008020651365,97
14429,6186.2008020651365,97
14430,16.98212616944578,6
14431,16.756233268864186,3
14432,16.364597805162774,1
14433,4895.084655557419,87
14434,4870.716448681806,86
14435,65.4895565740005,29
14436,5902.976325621288,93
14437,16.756233268864186,3
14438,5104.600354419864,90
14439,6186.2008020651365,97
14440,6186.2008020651365,97
14441,642.0271396724992,59
14442,6186.2008020651365,97
14443,16.90122030112245,5
14444,17.81023242887078,8
14445,430.22989147245966,52
14446,251.66184383519624,42
14447,6186.2008020651365,97
14448,6186.2008020651365,97
14449,4805.35473180052,85
14450,642.0271396724992,59
14451,6186.2008020651365,97
14452,5104.600354419864,90
14453,6186.2008020651365,97
14454,16.90122030112245,5
14455,259.1898489603553,44
14456,4870.716448681806,86
14457,6186.2008020651365,97
14458,251.16595874585477,41
14459,6186.2008020651365,97
14460,365.8531575146115,48
14461,5104.600354419864,90
14462,16.364597805162774,1
14463,66.03366428089133,31
14464,4870.716448681806,86
14465,16.90122030112245,5
14466,66.47859855585776,33
14467,17.81023242887078,8
14468,16.90122030112245,5
14469,66.03366428089133,31
14470,6186.2008020651365,97
14471,4895.084655557419,87
14472,6186.2008020651365,97
14473,5104.600354419864,90
14474,16.756233268864186,3
14475,17.81023242887078,8
14476,16.364597805162774,1
14477,4895.084655557419,87
14478,6186.2008020651365,97
14479,66.16549756512899,32
14480,259.1898489603553,44
14481,5104.600354419864,90
14482,66.16549756512899,32
14483,17.81023242887078,8
14484,6051.942362455393,95
14485,6186.2008020651365,97
14486,4870.716448681806,86
14487,17.81023242887078,8
14488,66.47859855585776,33
14489,16.98212616944578,6
14490,16.756233268864186,3
14491,380.1980519613442,48
14492,17.81023242887078,8
14493,66.53378912351239,34
14494,1981.5967945438208,63
14495,2188.484421778888,71
14496,642.0271396724992,59
14497,642.0271396724992,59
14498,6186.2008020651365,97
14499,29.238020675914825,16
14500,66.16549756512899,32
14501,2144.2044512174734,69
14502,259.1898489603553,44
14503,17.81023242887078,8
14504,251.66184383519624,42
14505,66.03366428089133,31
14506,16.98212616944578,6
14507,16.90122030112245,5
14508,59.498370840304105,25
14509,687.7578963892582,59
14510,2646.8256009945508,80
14511,66.03366428089133,31
14512,16.90122030112245,5
14513,16.98212616944578,6
14514,658.2403123711181,59
14515,62.672034649655096,27
14516,63.26677103981522,28
14517,66.47859855585776,33
14518,251.16595874585477,41
14519,66.03366428089133,31
14520,2188.484421778888,71
14521,391.8450865691347,49
14522,259.1898489603553,44
14523,4805.35473180052,85
14524,2329.276047851187,77
14525,5902.976325621288,93
14526,17.81023242887078,8
14527,16.98212616944578,6
14528,16.364597805162774,1
14529,251.66184383519624,42
14530,72.74428288581213,39
14531,322.9665705697751,47
14532,16.90122030112245,5
14533,251.66184383519624,42
14534,29.238020675914825,16
14535,396.1464563883385,50
14536,59.498370840304105,25
14537,65.4895565740005,29
14538,2646.8256009945508,80
14539,2142.8790356608292,67
14540,251.16595874585477,41
14541,4636.099546189082,82
14542,259.1898489603553,44
14543,66.95792379003319,36
14544,17.81023242887078,8
14545,294.2587246207153,45
14546,365.8531575146115,48
14547,251.66184383519624,42
14548,687.7578963892582,59
14549,65.4895565740005,29
14550,65.4895565740005,29
14551,294.2587246207153,45
14552,365.8531575146115,48
14553,306.4606215964209,46
14554,251.16595874585477,41
14555,2382.6756493811304,79
14556,29.238020675914825,16
14557,294.2587246207153,45
14558,2236.4719314349722,73
14559,2236.4719314349722,73
14560,2188.484421778888,71
14561,259.1898489603553,44
14562,17.81023242887078,8
14563,16.364597805162774,1
14564,658.2403123711181,59
14565,2188.484421778888,71
14566,259.1898489603553,44
14567,251.66184383519624,42
14568,68.83884226958294,38
14569,16.98212616944578,6
14570,17.81023242887078,8
14571,65.4895565740005,29
14572,2329.276047851187,77
14573,16.98212616944578,6
14574,251.66184383519624,42
14575,365.8531575146115,48
14576,2329.276047851187,77
14577,2646.8256009945508,80
14578,380.1980519613442,48
14579,692.6382271746655,60
14580,1981.5967945438208,63
14581,2278.5147292961287,76
14582,251.66184383519624,42
14583,16.756233268864186,3
14584,2646.8256009945508,80
14585,2329.276047851187,77
14586,251.66184383519624,42
14587,17.81023242887078,8
14588,16.98212616944578,6
14589,2144.2044512174734,69
14590,2646.8256009945508,80
14591,2340.9769215465585,78
14592,17.81023242887078,8
14593,17.81023242887078,8
14594,642.0271396724992,59
14595,16.98212616944578,6
14596,2646.8256009945508,80
14597,5902.976325621288,93
14598,5902.976325621288,93
14599,2329.276047851187,77
14600,16.364597805162774,1
14601,2340.9769215465585,78
14602,2278.5147292961287,76
14603,2340.9769215465585,78
14604,306.4606215964209,46
14605,5902.976325621288,93
14606,5902.976325621288,93
14607,16.98212616944578,6
14608,17.81023242887078,8
14609,17.81023242887078,8
14610,2144.2044512174734,69
14611,259.1898489603553,44
14612,16.756233268864186,3
14613,2646.8256009945508,80
14614,2646.8256009945508,80
14615,30.411781523979748,18
14616,2329.276047851187,77
14617,2646.8256009945508,80
14618,16.98212616944578,6
14619,16.98212616944578,6
14620,16.364597805162774,1
14621,365.8531575146115,48
14622,31.881234827345633,19
14623,66.03366428089133,31
14624,16.98212616944578,6
14625,16.98212616944578,6
14626,251.66184383519624,42
14627,17.81023242887078,8
14628,16.98212616944578,6
14629,16.90122030112245,5
14630,16.98212616944578,6
14631,432.74051314704747,53
14632,251.66184383519624,42
14633,259.1898489603553,44
14634,2329.276047851187,77
14635,31.568952046023686,19
14636,2329.276047851187,77
14637,16.98212616944578,6
14638,16.756233268864186,3
14639,2340.9769215465585,78
14640,417.7644991694826,51
14641,259.1898489603553,44
14642,17.81023242887078,8
14643,2646.8256009945508,80
14644,16.90122030112245,5
14645,2329.276047851187,77
14646,2646.8256009945508,80
14647,2340.9769215465585,78
14648,2236.4719314349722,73
14649,2646.8256009945508,80
14650,2329.276047851187,77
14651,2340.9769215465585,78
14652,2340.9769215465585,78
14653,2340.9769215465585,78
14654,16.90122030112245,5
14655,306.4606215964209,46
14656,2646.8256009945508,80
14657,2340.9769215465585,78
14658,259.1898489603553,44
14659,17.81023242887078,8
14660,2340.9769215465585,78
14661,251.16595874585477,41
14662,2340.9769215465585,78
14663,259.1898489603553,44
14664,2646.8256009945508,80
14665,67.67752604691813,37
14666,5902.976325621288,93
14667,5902.976325621288,93
14668,5902.976325621288,93
14669,73.51610660803824,40
14670,2236.4719314349722,73
14671,2646.8256009945508,80
14672,5902.976325621288,93
14673,5067.799532564514,89
14674,294.2587246207153,45
14675,294.2587246207153,45
14676,5902.976325621288,93
14677,66.53378912351239,34
14678,251.66184383519624,42
14679,66.53378912351239,34
14680,251.66184383519624,42
14681,5902.976325621288,93
14682,251.66184383519624,42
14683,259.1898489603553,44
14684,251.66184383519624,42
14685,259.1898489603553,44
14686,259.1898489603553,44
14687,65.4895565740005,29
14688,66.03366428089133,31
14689,16.756233268864186,3
14690,294.2587246207153,45
14691,65.4895565740005,29
14692,294.2587246207153,45
14693,62.672034649655096,27
14694,306.4606215964209,46
14695,66.47859855585776,33
14696,66.03366428089133,31
14697,5902.976325621288,93
14698,66.53378912351239,34
14699,59.498370840304105,25
14700,4801.116459895735,84
14701,2382.6756493811304,79
14702,5902.976325621288,93
14703,66.03366428089133,31
14704,322.9665705697751,47
14705,4636.099546189082,82
14706,16.364597805162774,1
14707,16.90122030112245,5
14708,2142.8790356608292,67
14709,4895.084655557419,87
14710,62.672034649655096,27
14711,59.60994272490426,26
14712,5902.976325621288,93
14713,241513.14860756256,99
14714,241513.14860756256,99
14715,29.238020675914825,16
14716,241513.14860756256,99
14717,306.4606215964209,46
14718,66.03366428089133,31
14719,241513.14860756256,99
14720,4636.099546189082,82
14721,16.756233268864186,3
14722,2144.2044512174734,69
14723,74.0318107329557,40
14724,251.66184383519624,42
14725,251.66184383519624,42
14726,2340.9769215465585,78
14727,2340.9769215465585,78
14728,2340.9769215465585,78
14729,16.364597805162774,1
14730,2085.6105810796203,64
14731,2245.6269238282543,74
14732,2245.6269238282543,74
14733,2133.82428747389,66
14734,2133.82428747389,66
14735,2133.82428747389,66
14736,59.60994272490426,26
14737,2188.484421778888,71
14738,2329.276047851187,77
14739,2340.9769215465585,78
14740,2646.8256009945508,80
14741,2142.8790356608292,67
14742,16.364597805162774,1
14743,66.95792379003319,36
14744,2382.6756493811304,79
14745,417.7644991694826,51
14746,2340.9769215465585,78
14747,2254.5735138286072,75
14748,606.681714916155,58
14749,430.22989147245966,52
14750,2382.6756493811304,79
14751,17.81023242887078,8
14752,2142.8790356608292,67
14753,2185.3666976485906,71
14754,2142.8790356608292,67
14755,2142.8790356608292,67
14756,2340.9769215465585,78
14757,2329.276047851187,77
14758,59.498370840304105,25
14759,16.756233268864186,3
14760,251.66184383519624,42
14761,59.60994272490426,26
14762,17.81023242887078,8
14763,16.364597805162774,1
14764,16.756233268864186,3
14765,251.66184383519624,42
14766,16.756233268864186,3
14767,16.98212616944578,6
14768,380.1980519613442,48
14769,4636.099546189082,82
14770,5902.976325621288,93
14771,5902.976325621288,93
14772,4801.116459895735,84
14773,6051.942362455393,95
14774,5067.799532564514,89
14775,6051.942362455393,95
14776,4636.099546189082,82
14777,5902.976325621288,93
14778,241513.14860756256,99
14779,2254.5735138286072,75
14780,16.98212616944578,6
14781,59.451603213520904,24
14782,66.03366428089133,31
14783,391.8450865691347,49
14784,251.66184383519624,42
14785,66.16549756512899,32
14786,65.4895565740005,29
14787,251.66184383519624,42
14788,16.90122030112245,5
14789,4801.116459895735,84
14790,6051.942362455393,95
14791,6051.942362455393,95
14792,4801.116459895735,84
14793,5902.976325621288,93
14794,4530.518246108557,82
14795,4801.116459895735,84
14796,2085.6105810796203,64
14797,4636.099546189082,82
14798,2245.6269238282543,74
14799,306.4606215964209,46
14800,5902.976325621288,93
14801,4801.116459895735,84
14802,4801.116459895735,84
